tower_id,latitude,longitude
5625,28.294481908837213,23.41651241864748
5626,24.04504233835361,16.82630934215205
5627,22.144770579818125,21.71764070045463
5628,28.359411334216443,18.437585310438454
5629,22.070268731275807,16.635022999834543
5630,22.57992639346085,18.84913821061997
5631,22.14213880025417,16.84764800077338
5632,24.489861805291557,24.895368735551926
5633,26.001234569219303,24.042751559883722
5634,28.63581412941048,22.70787983804424
5635,23.372009897514964,19.320469529402136
5636,27.20037435650011,19.132205697385345
5637,23.31998745700424,24.125242955777377
5638,28.091912970030574,22.58099528225091
5639,27.3121681982652,17.87928437781007
5640,26.953762730585467,20.4957064757718
5641,26.306507328648408,24.42011954283052
5642,28.80488869166469,21.314607503580774
5643,26.549458649786978,22.812911032018047
5644,24.31985655983748,22.90796728189887
5645,22.05934452744395,23.56242200757804
5646,22.771479001483254,16.250588438240786
5647,24.04571704813787,23.86253475070926
5648,28.671685035087812,20.64865304254143
5649,28.747860916647618,16.984674643545628
5650,25.14937879304218,24.70777643562344
5651,28.687677260853242,20.246300187893127
5652,23.683174753655976,24.910864955273674
5653,24.42368943521641,20.932607493799992
5654,27.53901829883089,24.436659714469307
5655,28.45141891356417,17.374825894899278
5656,27.269283710759268,24.726558292700545
5657,27.87861828325184,18.706120996917228
5658,24.182454575891015,17.560006833366756
5659,28.098680990670843,17.4279037127484
5660,23.2113833506856,20.911270436522216
5661,28.96106844550374,18.18217461786132
5662,26.5200740538166,20.867190409659802
5663,27.87120461085453,23.97244798243995
5664,24.749220541769567,24.73447164621873
5665,22.53198782487037,20.72772218474022
5666,25.63120659523248,23.155498339436164
5667,22.303558662367475,18.74045830273207
5668,26.508569211177388,21.35795549095193
5669,28.92885996554358,16.204574184288134
5670,24.610877473203793,16.689380920213313
5671,25.863901265390123,17.62463411144805
5672,27.8576100277202,20.375035172256688
5673,28.472053596341567,16.577555075881367
5674,28.44676688147116,23.2223105436455
5675,23.228802863255698,17.347653175518342
5676,28.69846155509543,23.29572930441479
5677,24.8022300182619,19.968457749259315
5678,26.96025266403675,21.256308479052905
5679,25.92989858901149,20.27722436961875
5680,24.713349697327587,18.24032491517067
5681,23.186074507467463,21.582704706467702
5682,27.83416584516087,19.753447263656575
5683,25.84485223641442,21.6948128804555
5684,25.109038235528885,19.61955987002862
5685,23.523000254518088,16.254304800535905
5686,27.88015041537187,21.827498782115825
5687,22.129577754649105,21.225198303479043
5688,27.53454276567912,22.496978458892038
5689,27.822041477417365,19.51338934567056
5690,23.22980578145551,19.625726686737043
5691,28.87468941343982,16.825036358738203
5692,28.459287611576933,17.61036023708096
5693,24.8597975208938,22.806147480949917
5694,22.209698008892502,16.1436527170201
5695,24.0738803894665,16.139230770121987
5696,24.826082517868944,23.632855694409667
5697,24.451124308834885,21.10201284485703
5698,27.73332834105862,24.291353005210297
5699,24.30261124824349,18.776158100070095
5700,25.180202180913618,21.15478943107284
5701,27.887989918676396,23.70262993049727
5702,26.75652370359653,19.146432343521273
5703,26.10549705383969,20.206058080550616
5704,23.117654610659855,17.825722758316996
5705,27.93082074073628,19.553089114065124
5706,24.155583861350042,18.70109258547418
5707,27.2709748195168,23.48723738338798
5708,28.204215519256174,22.859100301969146
5709,27.094656443837764,23.87024465445306
5710,27.2498224296174,23.592649338717106
5711,28.540754249116365,22.33403008880289
5712,23.789254081469704,24.806237946386982
5713,24.46560548101091,21.038822338490757
5714,23.524965481981038,21.752165002871433
5715,28.346136206898546,18.399524473851375
5716,24.767596946138376,19.545836505242182
5717,22.167249339846983,23.103776678124582
5718,22.751032177991252,24.242292639096277
5719,28.662879947366463,18.294971918899588
5720,23.760601453480014,19.215529302725233
5721,23.919416387962364,20.557722020046775
5722,24.69231855735952,16.821874986153983
5723,27.51183935520396,21.77874953181719
5724,25.400970202946255,23.31792543922557
5725,26.422112017449617,16.908374289194615
5726,28.825123259062487,18.106053382393874
5727,26.146187620550528,18.16356661013372
5728,28.483828394002654,20.890947222040243
5729,27.468587898466886,23.731143114860476
5730,22.397082990175466,23.175857874747983
5731,24.95535225837469,22.2552816775943
5732,24.27260244112211,17.454611690538925
5733,27.133590205884257,19.06806877599277
5734,28.250780829521513,23.693727834140812
5735,25.376608689573903,24.08208919741505
5736,25.349399514770276,23.79739368659792
5737,23.01500831371035,21.76835561204836
5738,27.805524450888154,20.940979033679284
5739,23.828363242172458,17.06557660409403
5740,26.78117152563645,19.82107508458957
5741,24.473351869934667,19.709410551451796
5742,26.065449623905796,23.887301764224176
5743,22.684500117706378,20.354467718567044
5744,24.20509647245401,24.58048915260684
5745,24.806125421398818,22.02463956104072
5746,26.196128937200374,18.658987243941908
5747,24.42230807287399,20.575323218486837
5748,23.507032708995297,18.528769749933026
5749,23.31813893364574,22.65330090742243
5750,28.355013887910534,17.15267110679806
5751,27.89074125413856,21.780891551630674
5752,28.349522495756162,16.663141647147583
5753,22.37743482264072,16.724102925199876
5754,23.42605058778347,16.592580715219253
5755,27.043362816667315,16.464967519824185
5756,27.543070187161526,22.503592661564905
5757,27.997750984357275,22.155211383970233
5758,22.1090555827821,22.7544267316951
5759,27.006577428442736,17.901970038404478
5760,24.114434900542296,23.164919938628152
5761,22.563940265212224,23.12396625533641
5762,25.19568304224021,19.15368683743448
5763,28.402329430935918,16.854225679452068
5764,26.859033685663277,22.57299354403972
5765,23.680319231901027,21.399139672902194
5766,28.31725878605632,18.21032011057946
5767,26.04034670432943,20.268799451450583
5768,22.38846364218116,21.95919084376474
5769,24.880323646768424,21.327326270645237
5770,24.381779656305305,17.81603578896202
5771,23.133413852254904,24.845394844267716
5772,25.134872686539957,20.543060867522975
5773,28.88101787147704,20.887104845188315
5774,24.049018993585843,24.895311332180135
5775,25.679628528668378,24.521741434695404
5776,28.54033794935136,22.73357172183546
5777,26.405072211157275,19.03340180587984
5778,27.729083379651534,19.595890801956514
5779,24.680887849446915,17.15284603927986
5780,26.915791137088604,20.167358748827937
5781,22.00627286931757,23.648841702814725
5782,22.30589958175904,16.575413863966876
5783,22.41466034815016,23.096789024306503
5784,26.667818554512962,16.96279653971213
5785,22.42359167760865,22.747493990944214
5786,22.243803334145664,16.10780143731822
5787,27.915170210234724,24.407010462268154
5788,22.787750800016642,20.69406240670056
5789,25.882884131547787,22.65626327175656
5790,28.183505873100493,23.959135092588106
5791,25.924340912789553,21.550629048964407
5792,27.786025333506235,16.93501770335299
5793,28.88628676542244,18.617549358725512
5794,25.7222344775729,16.222602135071657
5795,22.76776989805449,16.95079005547797
5796,22.197011470941835,22.694813127111413
5797,26.48666993053011,19.614523446941053
5798,28.43012997624934,21.05596120697346
5799,28.17081057408006,19.9769822022389
5800,28.818265308974993,18.258123800089137
5801,23.475776790454642,21.34588136641127
5802,23.95704152846584,23.020429656659775
5803,25.476646719978916,18.789296053718658
5804,24.100590355463055,17.553745396838874
5805,26.135767045600804,18.865828920620455
5806,26.021366599865804,21.818687353301403
5807,23.191062960198675,24.69447300903626
5808,22.645607263728984,23.459060805830305
5809,25.92377847319054,23.96500932076807
5810,25.884328645089248,21.213272045018435
5811,22.752551907496915,20.090402086282833
5812,22.21712087585125,22.58635623150565
5813,28.956860845950064,16.206920792258195
5814,25.97062813626713,22.731367010920145
5815,22.892295546757868,20.395315144039927
5816,26.055992056401838,23.35759462373566
5817,28.854221205310317,19.58598951933314
5818,23.405840781854817,21.101858873412166
5819,23.493695686489747,17.734824057696635
5820,22.86654344238834,19.068039199050023
5821,26.258000368445693,18.8693792540692
5822,27.058216963045922,20.110208100645202
5823,28.027019416396293,19.56741271777053
5824,27.940589310977966,23.430157723575782
5825,24.601381199483676,22.42867488012027
5826,25.57685070781778,18.745059210988963
5827,28.04446548154487,18.03659538127949
5828,27.535944189292653,17.172567503134253
5829,23.075039054576745,21.64744364796514
5830,23.93689178294438,16.867570356294113
5831,23.018922452847285,20.010434503698367
5832,23.171194831273034,17.544338191878435
5833,25.339567022564022,22.153856237033757
5834,27.372124672248916,21.782485849021818
5835,27.986788457074724,24.349328777280714
5836,28.779434910887915,21.321729580677427
5837,24.837317394573002,22.486690593944527
5838,24.11900732544639,21.657807771668296
5839,22.27958573787087,20.538433582339124
5840,24.303143715018614,23.30165732552639
5841,23.08224025640868,20.535128208542936
5842,24.080650275206292,19.188120960136605
5843,26.48138898000731,20.997813891117687
5844,22.582445460488717,24.450570933738916
5845,24.429639455949314,21.729982389808875
5846,22.566042245952154,21.06545960765159
5847,25.945357736401025,18.242908127348677
5848,24.24703239781725,17.322176659624233
5849,25.833397035703072,18.923976314470817
5850,27.976996006470632,21.773688959091032
5851,24.30389192304642,16.773082952250963
5852,22.82179830255435,24.71139677410809
5853,22.370850260740955,19.607351653484404
5854,27.63357000605582,23.764205073342907
5855,27.088526043938657,16.500649986764614
5856,25.01630985739664,23.91834288346446
5857,22.39153292667793,16.143304183981066
5858,22.286967391898663,17.382443221239676
5859,24.481092242685165,24.512944105951412
5860,24.110205043282093,22.9378819933551
5861,26.45339847576953,21.61613817319256
5862,23.691192251291245,24.94993395151407
5863,28.034330158308094,19.291590162863365
5864,22.25988486998292,20.54387889887293
5865,26.323406224161662,18.43480379808237
5866,27.402672421998517,20.4585384483779
5867,24.973664718318545,16.4174132796332
5868,23.04970807955182,18.65173670186423
