tower_id,latitude,longitude
11250,23.402334578808755,21.859643728542054
11251,26.049771418526507,22.500802344739817
11252,24.35130792877279,17.460773170338463
11253,23.421469589368968,20.63056001013672
11254,26.141070318003436,16.476169708806246
11255,25.48217200740595,21.9495015708744
11256,27.47517770093051,23.640378758709062
11257,28.26678861501524,21.21918683265845
11258,24.336680483383873,23.12437293676759
11259,23.20810572078446,18.797244849060565
11260,22.577520023944665,18.90653598163065
11261,24.617369710527903,19.829731408001468
11262,26.629211846305154,19.260712765433325
11263,22.909319005764498,19.996315340260487
11264,23.252224955424595,21.65344065127883
11265,24.671353036118223,22.07188627600766
11266,24.41061981772029,21.51092092577033
11267,24.359093610854384,22.168855672992677
11268,23.37474962704454,19.578792692380905
11269,26.0510064300368,17.247025242194393
11270,27.1607826826725,23.445095703458797
11271,26.10946631313069,16.104489155653475
11272,26.060004411684652,21.94023528197838
11273,26.44842562643897,24.32377897657655
11274,24.351495456804308,24.153577322006775
11275,25.946379390421523,23.094577779045345
11276,26.974350543106333,20.795121911667945
11277,25.620522815732524,18.471091372621114
11278,28.324461873586635,18.5112471261507
11279,23.406204144439045,16.9182001765345
11280,24.394728378157303,19.474071032637973
11281,27.715854814511154,16.96314353211224
11282,26.547764542610615,21.83002445268193
11283,26.306990879940365,22.829474376392557
11284,22.50700335298049,23.878301520580763
11285,22.532423871355764,21.213140343305593
11286,26.794681773269485,19.439348245297502
11287,25.67170836102132,21.85166439280204
11288,25.08162820566375,21.727871925170298
11289,23.912963276062328,19.997201942362437
11290,23.84394839822805,20.981206739613608
11291,22.20825234101236,20.753273650879272
11292,22.82390931174383,23.624747626283046
11293,23.350280041472146,23.954212425232832
11294,25.36282159551269,24.663946598028225
11295,27.667531023666704,18.10360135706643
11296,26.424549906036034,18.456642453511815
11297,27.684082995941534,22.937927446759385
11298,25.713248485423833,16.91010759294987
11299,27.353569175320903,17.86351410021775
11300,26.104760312985693,18.369941846785174
11301,23.721808870606967,17.83677000392945
11302,27.83030680929186,22.655805634607866
11303,28.109847771876193,23.469342619071398
11304,28.97861842975482,21.348389519974784
11305,23.17180346512545,22.574924802018757
11306,25.806549300981075,22.319164326767247
11307,26.114326487234752,24.537148218564383
11308,23.93489606285017,17.494621395957708
11309,22.448085518253613,22.899009267551264
11310,27.084718367447035,17.207095856897826
11311,22.883820253969706,23.452225911226904
11312,26.39728747426468,22.042725252704464
11313,22.0768797749703,22.82341728928985
11314,28.907916384926033,21.92227834692545
11315,22.648380147880363,22.988642399778936
11316,25.186420834209326,19.407395892036284
11317,27.80234554658536,22.20123481595409
11318,28.748743146941486,23.64496648124773
11319,25.232812897518727,21.62079576566999
11320,22.53639304828223,18.224458333823712
11321,28.46257839771851,23.838286099885032
11322,24.17048147511659,19.359430255852352
11323,24.28174450160277,23.029701276385744
11324,27.0493717802261,21.162994619681157
11325,27.780858606274652,23.819627561248673
11326,26.957515313421926,24.01153781434997
11327,27.728706655022037,19.4350338819565
11328,26.896289224571994,22.65472284666433
11329,23.67201174203734,21.964796327046958
11330,28.907317728431508,16.636010104127806
11331,28.24857103048022,22.118205945046856
11332,23.469385604018335,19.024064564101764
11333,24.43930990552542,16.864189468902552
11334,28.427797439302758,16.548249901435636
11335,27.23703623379443,20.95583183144251
11336,23.290570337827702,22.06539734227751
11337,26.74542698674546,23.85937318024167
11338,22.232018683271765,23.744672520522005
11339,24.12048833951432,16.171146463011155
11340,26.64065373879013,23.390589250794818
11341,24.46130981832179,21.003332877994378
11342,25.933243233432616,23.351773132295857
11343,23.48651758657513,20.78834291873966
11344,23.22142695168602,17.40649899125639
11345,23.81448627491989,22.636251263963985
11346,25.944224381896586,16.518759555012153
11347,26.10628645589873,24.778805656287602
11348,23.68948101356468,20.76572038288859
11349,23.144229737738886,17.031375791468587
11350,27.390185148278583,20.334822022551098
11351,22.181511010204435,19.007036440371095
11352,22.58783658930176,22.082965283786912
11353,26.63009554206881,22.4250947609139
11354,27.63065896347449,19.304940796346383
11355,27.970217907995682,24.078136471823964
11356,23.866977622291774,21.609185260391854
11357,23.530772487153197,21.92894522217933
11358,25.35895529671197,21.165077443976323
11359,27.45297556223126,17.718287537427145
11360,27.481570356974128,22.06314116398387
11361,24.36637672576916,23.693976516137383
11362,24.887127025770745,19.254635197969005
11363,26.01720809550808,17.813554984657337
11364,22.703379149625658,24.075151364213276
11365,27.474999107963473,17.69940793946298
11366,24.116829837077393,20.12384473213627
11367,24.379042538630213,22.326376868557873
11368,23.015077299729686,23.42013787707394
11369,24.65499183773063,22.777820907838773
11370,22.294617885138358,20.675531672000165
11371,24.411636458789907,21.52416087545915
11372,28.67964249014328,18.57064132356512
11373,25.055382662611148,20.415416636248235
11374,23.664310730352895,20.05256845316812
11375,22.818729948852553,20.452747246421005
11376,27.269730184695337,23.871362767552057
11377,27.148884608116653,17.708730243955653
11378,23.580490379019146,23.511073625698863
11379,22.960303088389733,24.57887744995429
11380,28.435360783455163,24.4260449940735
11381,25.98779722209354,22.321119359205674
11382,26.41328170078686,17.67356540101295
11383,22.642116726212162,19.29685282070729
11384,22.485685712187696,20.79281441214284
11385,25.68951773240842,22.47829098270033
11386,23.91764082818098,22.728795429390622
11387,24.49825299930052,19.635523381408813
11388,28.110741460531386,24.672936328519903
11389,27.221202496529227,16.396042960723097
11390,25.546626399720854,19.332420231829648
11391,25.106254376924927,22.57089297623798
11392,24.69774221651833,20.641110852560264
11393,26.283955893854397,24.359461277170503
11394,27.977670106286062,22.90264299853592
11395,28.442011329927922,21.424186264296672
11396,27.74860541561364,22.149408724636913
11397,27.788128878434698,17.98335721790568
11398,25.334025169957975,24.62125448873349
11399,26.737426888629088,21.817329116405762
11400,28.053716012865955,24.63241669812581
11401,28.00054025698789,24.652092115573232
11402,25.568349849069186,19.851337204519215
11403,26.840460225793844,24.17244973649752
11404,25.619137230647564,18.82823425850233
11405,27.431592293626046,19.005892285975513
11406,27.089477680894635,18.938431741882145
11407,25.66090614073923,23.22871421908649
11408,22.93449163083302,22.711361361623126
11409,25.12867865581692,19.456103705115957
11410,25.56872511348487,21.822457328065497
11411,28.02551144112706,22.57097291449447
11412,28.64666950116585,16.699107422917198
11413,23.870236410608754,22.834760613690523
11414,27.740093707369308,19.16561283022255
11415,24.628837634487514,22.9869303816564
11416,23.99068602787775,18.406007464772543
11417,23.811804745442497,21.607599000320988
11418,28.587909516305707,22.119421345984197
11419,26.913400987346073,16.218065481472998
11420,27.243181961568947,22.407004135721145
11421,23.05130858148266,24.00340919350195
11422,26.764999201753035,19.16486376400107
11423,24.521532329187732,24.50139195899567
11424,23.32053444715338,19.56357121538124
11425,23.109164824704767,23.094198439448647
11426,27.034883143526805,23.415290526369137
11427,27.219090761404658,21.45325000683613
11428,28.806912653307784,22.049489925424343
11429,25.47239582311453,23.140827146928917
11430,27.56245850168025,23.313987011589916
11431,26.22976510995055,22.852953381901152
11432,22.954989139728784,24.97553776644883
11433,24.19155322538816,18.048787671468794
11434,27.22503950261229,23.066401042753384
11435,22.328012841655852,20.228486130859295
11436,22.388654463802446,22.28090311815381
11437,27.365870451746403,21.067621172370597
11438,22.90146188789851,19.166730580375635
11439,24.388354012029218,18.987292323515526
11440,24.56078827590088,21.062443602593785
11441,27.800394727492588,24.964643668794704
11442,28.25325534947625,24.662472819072704
11443,27.728779941347334,22.953886672812345
11444,24.768079578980867,24.52557512337166
11445,22.777328706077007,22.36758333362836
11446,28.353912296695718,23.95480534829424
11447,22.60245583189715,17.571580889294765
11448,24.011704559688724,24.47325684081485
11449,23.59818038394588,20.572990170835258
11450,27.51519104236584,18.13588202236966
11451,22.13031517459255,16.726095126956274
11452,26.31584177027781,16.729252083686635
11453,23.407664192883395,17.724964800545962
11454,22.925287233328717,24.211132226454787
11455,24.962074026441698,22.211298843692276
11456,24.362686015306956,18.206661418723986
11457,25.873963180350497,18.09749420442683
11458,22.911937754536453,18.857566954414203
11459,27.653697267963913,24.14180060539086
11460,22.14233016660402,22.906296441048166
11461,24.836565038883055,21.443684085772865
11462,28.832286098195546,18.819063647356725
11463,24.525838100078435,20.210170412417945
11464,24.31765408082803,16.71232168968861
11465,23.368031386815005,17.818284169852475
11466,25.496802344140363,20.55457613980134
11467,26.368411621929745,23.281380667404612
11468,26.79345900489991,21.9847559248186
11469,27.976320302784202,24.615967019089766
11470,22.270174326455596,16.198385887434693
11471,22.67420241495964,17.970938175510163
11472,23.275204894163547,19.504227754229458
11473,27.890689116002903,16.099962316898022
11474,27.312787254164604,24.338523777365797
11475,28.88296906519499,16.97154891667593
11476,27.273786155033775,19.006345627568376
11477,28.38211509297384,20.800817643157885
11478,27.362801271043413,17.327654632765036
11479,22.358364126370383,20.123734954460996
11480,22.707772576766168,22.517770865395256
11481,24.566371573104252,23.257800906900947
11482,22.124590951383407,21.395391177387182
11483,28.137954645825943,18.09037372309165
11484,26.2243959404151,16.491882663412614
11485,27.642139387602207,23.763088683254022
11486,24.272159366321862,19.509591398466842
11487,23.324291264980328,20.758083784559165
11488,23.394482053436377,16.262533599230405
11489,27.963763413422633,22.56568956973932
11490,27.631576009646817,17.041816684128708
11491,22.923206506379046,23.872016309845698
11492,26.201206990625938,24.7505179215252
11493,23.104125639738914,21.195432548398866
11494,26.706287349054836,24.043463401756693
11495,25.036581162987908,21.493287537051103
11496,26.78440849318127,21.881517111650425
11497,27.690887071207158,20.714124212935488
11498,28.737741283726834,23.28184450084981
11499,25.34816124965323,22.050868768595997
11500,28.84121169334033,22.02894923197424
11501,27.231014971759297,19.642002238985878
11502,23.11461827911964,21.970057111017233
11503,28.268386296223476,19.00325116690841
11504,25.393878047049547,17.261171411141138
11505,22.279303090979585,23.140336733727402
11506,23.880068262001394,20.556749136516693
11507,27.0433781502046,22.893576328865215
11508,23.820560209123247,20.715954201098196
11509,24.56111330333499,24.42495986721142
11510,28.689019684802297,20.793764415156645
11511,22.91137196834341,20.631459105562577
11512,27.351400084859513,24.780857115289074
11513,24.282798556921158,18.26511628910341
11514,23.3840472173401,19.62456732757653
11515,24.49510705185949,22.740531177073123
11516,24.464870671533294,18.649645642196866
11517,28.172156749603708,22.739309388808305
11518,25.115771141099884,20.759054116577467
11519,23.314892564761365,22.292675045689386
11520,23.717481139619178,21.321196039248743
11521,23.13061926441099,17.929337295931546
11522,23.98302143298041,16.40830935167682
11523,22.849309768431244,19.81715606450409
11524,22.001107586580513,24.0134851511354
11525,28.77901950365305,18.196553351220565
11526,22.902781631767603,20.748102041201534
11527,22.6376223295588,16.55343137732529
11528,26.610605380505067,24.805801059611714
11529,26.58435577025527,23.461006949237778
11530,23.338153056168657,23.1133350756628
11531,22.504782559239548,18.969429822304917
11532,22.33680220602296,19.102665643007317
11533,23.4081855241005,20.05627573750593
11534,24.519177241114967,23.66375753530337
11535,25.170228895457825,20.440701034352834
11536,28.766868697328306,17.25391942214564
11537,26.81618825240917,19.427667035351423
11538,27.019170254054707,23.283174620745022
11539,25.234921914777196,21.197743513749938
11540,25.387987140377774,24.405694433754313
11541,26.904763437746226,18.250471828444482
11542,28.057292553818755,21.517301769876816
11543,22.353677669879794,16.81287079912474
11544,24.275750767958066,19.222667567524088
11545,22.15395623690374,22.808534792998586
11546,22.022513161992222,16.632843641288876
11547,25.551583072641094,16.240863064707394
11548,25.18809408030922,19.30671270535394
11549,28.846857291436624,17.67796375593863
11550,27.90297169915246,19.14750733538692
11551,24.143836681200163,18.760755803813467
11552,28.244181522475486,18.22471225977396
11553,28.563729612884156,24.355760208414132
11554,23.081092903024178,24.481812168831986
11555,28.373753300296986,22.372061131167385
11556,28.231978281289752,20.38046461999082
11557,28.099537347701506,16.550662546762933
11558,24.527089768195722,23.889056213822123
11559,26.13405371232087,18.32198902849586
11560,23.258922207432136,19.363558876599402
11561,24.866293239945648,17.262952425234012
11562,26.395149760519423,22.569905482640557
11563,24.500865334691,22.47550964751017
11564,24.722210197772306,20.929518157826735
