tower_id,latitude,longitude
9375,28.617557159974,21.222056769295513
9376,28.64108688823938,17.610440849873623
9377,25.698757045448257,16.969179360559142
9378,25.333064471880267,17.525460895278528
9379,25.8767593425185,20.64249389430937
9380,25.270047727625517,19.074487427437475
9381,24.647680653441757,20.529956471626843
9382,26.68196701163499,23.03344365805972
9383,24.099174141938548,20.1729587040303
9384,24.489418408813414,21.737352648506977
9385,23.116526500034922,18.051514901164126
9386,23.09204812779375,24.210407717201406
9387,24.186639107653907,23.600924246892454
9388,23.97646781418422,21.040314312251414
9389,25.790719729866826,21.796712306573824
9390,25.704722747859872,19.779778603661114
9391,26.716806526313743,24.716834536221803
9392,27.244051044605527,23.51125951519999
9393,24.919288742051755,17.655850827919977
9394,25.03411727773563,24.991341650756855
9395,28.11077522302887,18.693250757845504
9396,25.793292224025517,22.725349883605933
9397,22.070981869070234,22.97238365599983
9398,22.870491930825402,22.120950161053777
9399,23.270874566236156,16.104606287281097
9400,27.86750019753378,19.27728706023801
9401,25.65148671738259,19.11629018670051
9402,26.552229103651943,24.953235360643582
9403,22.25089138186049,22.523423912377183
9404,28.63929314433225,21.95115609458381
9405,23.49286450936252,21.352434467869635
9406,23.154527624909562,19.625536386731316
9407,27.493345076620344,20.63483410830215
9408,28.61853080831998,21.395866288728058
9409,26.868846691891783,23.70229226200362
9410,26.671066573711784,18.103222173241047
9411,23.223051878502048,24.23119502837676
9412,24.68712472288029,20.96010021236815
9413,24.290244622350045,17.94511889581584
9414,27.876510550701617,23.632439584207802
9415,28.831373916484637,18.421555731376174
9416,26.470132842995096,23.88325420861503
9417,24.229986044288125,18.2450334628494
9418,28.329024502821373,24.724323595696344
9419,25.769588612357182,21.33582055968613
9420,28.076972020796514,16.459928421156725
9421,26.11307704849763,19.72939944356804
9422,28.688211707022262,22.904746087911562
9423,26.814960787580908,24.96341089745082
9424,28.09682066799216,21.02874825359817
9425,28.270506762572772,17.60669188687917
9426,22.56058321497114,24.964520313109585
9427,28.32468738646763,20.389212392301957
9428,26.837985446634455,20.65768561011147
9429,23.58454630371862,19.179290192246544
9430,27.568530605244813,19.181670807001893
9431,22.10722191398208,19.039745948640615
9432,25.757694852354923,18.70355417758521
9433,22.570101259344547,21.462498530829833
9434,28.258147352644055,18.988079720335925
9435,27.62992226192923,20.751600815209123
9436,22.01825220362099,23.505723990813213
