tower_id,latitude,longitude
0,25.88490391097484,21.72781459229365
1,22.80727907239829,16.501612647855858
2,23.559193000548433,16.546755179500344
3,23.90911229452194,23.086443259136498
4,27.06897717950448,19.369809828506952
5,25.916650008075898,21.914986072703392
6,27.237968192805308,16.255569655107454
7,23.147776731290826,24.003906384759816
8,23.57364714070532,16.276965630338182
9,23.350879031229557,23.913526909913685
10,27.810225375210287,23.077870724290374
11,24.639012880395704,16.91774041756511
12,23.088713556100075,17.70560014739298
13,25.99297586830197,23.01705941516943
14,27.13201132534288,23.290903864731654
15,25.292963835998133,18.111394648133803
16,26.65577403554349,17.402633478177023
17,28.36491840898274,23.840525372773406
18,22.095754060349066,16.57458906090594
19,23.997011794573886,22.930455980511187
20,22.638468767858182,21.544029495519535
21,26.42757589523586,16.60689272413672
22,23.628307221067754,22.973317565337826
23,27.56925830223276,16.102892226418444
24,28.35859902900799,21.54237385101564
25,27.95086866238045,19.73294197955994
26,26.94027014237811,17.097665324148075
27,26.76264203252942,18.45799057171447
28,26.31498826394916,24.218734609445526
29,24.661704987647443,22.05828128968089
30,28.528682826625744,17.709016737117246
31,26.26923143790714,17.548541856190383
32,22.857102523953476,19.36696195364321
33,23.65414383065419,18.978527934644195
34,22.470370401502326,19.655609166963256
35,28.066264074254352,21.845824616006155
36,25.07929783105865,19.866563839501488
37,26.154518323730187,23.51357668101193
38,25.925526030996252,20.389448491293585
39,26.599906715189004,23.339457390935976
40,28.151518355592202,24.58461833840283
41,27.187695548851572,21.50664478205001
42,24.693802770761884,20.389589978308415
43,24.886252475132764,17.938529591582306
44,27.537854210784175,18.7990665996878
45,28.549560716815524,16.93239186073174
46,24.34520163578224,24.336251506623118
47,24.11151774529114,21.119692227107763
48,28.869421632538348,21.12136698246794
49,25.54841855433829,16.160463338282273
50,24.65073242948714,18.470880939520306
51,24.183039774107286,16.18107342922194
52,27.003000442513837,22.135000645186114
53,27.21747947846824,20.775212765346716
54,22.39286073507045,18.89983302672507
55,23.9895728535443,20.933669629910824
56,28.194101338989018,21.771034234151735
57,23.457543064122454,19.995139706737906
58,23.8326884011348,16.838695796604622
59,24.797388139368707,24.411135724957326
60,24.82723058030386,20.734451557263867
61,22.788393658547214,22.79781144582104
62,28.49127869366948,22.19745139171011
63,25.94094939411674,23.25142893613647
64,28.155140117366464,20.01371861942446
65,22.397962029408458,22.55341909986189
66,28.786221473097,16.713838139579234
67,28.187774147854206,21.228606457461687
68,25.703249087121915,19.264464982379067
69,28.97272916600207,17.494728431165314
70,26.106225478745117,22.02977942752922
71,26.282090101324926,24.253950702292197
72,23.359268678893958,19.83416596324003
73,27.6771571756397,20.563975939979564
74,26.51131431338568,20.521529355130653
75,25.2711721286748,17.68166642016351
76,27.141807016639124,24.482965973641182
77,27.061172176524373,19.491590079388253
78,27.340670586985045,19.30637096577005
79,28.942782164806538,17.799906063828537
80,28.43155555833313,20.346524297809605
81,24.900947638193028,16.431104585147377
82,28.772727554071775,22.937180324717254
83,23.881046104423863,24.65332581366779
84,28.29248009083436,17.182263147912465
85,28.544980945349867,17.075595473506457
86,27.605150093288135,20.731455917853
87,27.669199786171383,18.521891652676512
88,22.52598699118234,18.224254206093427
89,27.634141196419563,22.642392904190565
90,28.29699693360897,17.067365466443473
