tower_id,latitude,longitude
1875,26.846227619949612,19.305433383285198
1876,24.547664891451042,20.467605145169806
1877,27.34086652670561,20.210800890414514
1878,28.894069891859044,22.621538970956387
1879,28.864779428737265,20.748412491833896
1880,25.49846847097357,20.910021670390773
1881,22.545565495206404,24.872917683082935
1882,25.745906988356612,21.51779376184329
1883,26.55792846451287,20.595050024095293
1884,22.852357464140375,24.228809819218625
1885,23.973584407961745,23.840099314824535
1886,22.92164565606731,21.241606263252216
1887,27.483409401594106,24.388439915432386
1888,27.606970376518518,24.05726206302994
1889,28.030314717662684,23.715347404307092
1890,24.450118013525692,17.259094675393015
1891,27.82733694972208,24.14957483142925
1892,23.679404580027942,21.827656470941328
1893,25.23009187980019,22.07101406579872
1894,26.785041667639465,23.77544452511283
1895,23.02277529696649,21.29775720362854
1896,22.589649541603794,23.50334911952973
1897,24.31436592003244,22.44714189463382
1898,24.286225495380314,18.32079609448343
1899,25.97416825588018,21.866942640929956
1900,26.54082437374278,20.625183216829594
1901,23.62104687900096,22.828033533222367
1902,26.117397686139316,22.880951529931888
1903,25.910987022277055,17.205925133603504
1904,28.81720151546564,16.67050534384145
1905,23.57148698375545,20.222077970918953
1906,26.276214220393346,18.835837610470573
1907,25.253755984591304,24.63143827691579
1908,25.140095762413484,18.56782097304081
1909,28.85294470655725,19.11910014339954
1910,23.42292138854436,21.470784955983007
1911,25.2605280800582,20.485977574658335
1912,28.70482608903115,19.72766012443337
1913,26.93395145194966,17.71380535230664
1914,27.05842255951222,23.168895984946595
1915,22.733575919077566,20.309839757273718
1916,26.47876249257217,22.665089285362058
1917,28.31716508369243,22.898448285708007
1918,27.173584725966137,22.830322585474065
1919,24.787667216637008,23.04411442666431
1920,27.4507700579776,16.193256801014282
1921,27.07595659275005,22.31344714940755
1922,22.077240941764877,22.03726555740764
1923,27.598047391758946,19.382184781041843
1924,28.90518786690351,18.210420719692276
1925,24.7581138618493,21.413185404217653
1926,24.512926126773156,17.494343137520563
1927,22.09659263296467,21.9323326230353
1928,28.05739615267904,24.66496167845864
1929,26.378569971790185,17.356884931764135
1930,26.053617707917738,24.290988020527394
1931,27.144573375259036,22.55677330142321
1932,28.31338725452227,18.793076357816467
1933,28.679708938678736,18.03059302076811
1934,27.52265873459122,20.743903061141364
1935,24.342682640501437,19.98600426756086
1936,25.325328491412403,23.21689182748575
1937,22.31010946185819,24.748598528283296
1938,26.350252161205507,19.939668157248512
1939,27.158993073515955,22.18972911890703
1940,24.993299630869306,18.88263222468249
1941,23.504816597286233,19.133001770780815
1942,27.572471087440523,18.712719698875848
1943,23.968332424220662,18.393849172385156
1944,28.961163576738553,20.72984084955388
1945,27.711243618375548,21.032964204264385
1946,27.284616715040134,22.884868055328678
1947,26.12018468822221,24.141894675379746
1948,22.887579560293197,16.25366261804169
1949,24.245168588875337,17.266704520973544
1950,23.035238771833367,19.881270050825215
1951,24.34553890061911,21.260753494412867
1952,24.597321544168175,18.160026748060368
1953,24.800921600561765,18.23741232169915
1954,23.79659151567091,16.889192042261243
1955,24.147567878781288,21.038487038634056
1956,27.474850232421804,19.54177597391305
1957,26.467755909817573,17.704155362927285
1958,23.91678765680493,24.071132276585463
1959,23.288700389907095,22.535696683968386
1960,24.398493818729282,18.041746263632493
1961,25.32419281853175,19.570293120846575
1962,25.757689746921862,21.43554007531405
1963,25.938854809733193,20.57668862019814
1964,24.898835573608764,20.447785786009696
1965,25.800168966242428,22.707634013792415
1966,22.54438577460271,22.43885879849102
1967,25.738779943173686,16.97322414844711
1968,24.261730303541135,18.68928663608341
1969,25.739177159307154,20.802563357826134
1970,23.2856340499835,18.009884614815743
1971,27.470922747456573,16.630784098043588
1972,25.952078962254543,23.518368055911488
1973,22.556567821312004,18.101001655320406
1974,28.342394886931366,22.245168024759483
1975,22.070115661482433,24.670705704283534
1976,26.588293759263927,18.085318598980695
1977,24.81544511090301,16.914640384600457
1978,27.342492717418075,21.426662786341257
1979,23.44995354849868,19.719249089728535
1980,23.81365463109746,23.425553915104377
1981,22.073344946313178,18.463112631760136
1982,28.30003284572044,16.451031841480866
1983,27.397688452344802,22.280886114907283
1984,24.224988512417124,22.272783478338084
1985,23.022011813622687,19.221331852713156
1986,28.27259962335072,20.03779728921863
1987,26.319767289939378,18.882555763201122
1988,24.652910242774567,22.721799148170987
1989,24.60247841243147,22.83848177467429
1990,23.377734216722533,22.35912819319609
1991,22.66092148731775,19.145297559936203
1992,24.7128858961634,18.174849770437167
1993,23.43953568173451,23.437761703563446
1994,26.10326674359117,17.555320788937607
1995,23.28957226704774,19.112665569348124
1996,28.701990961742496,21.89795285477659
1997,28.247755957600763,23.351863252030697
1998,25.725758978682364,17.2522498256698
1999,27.02869909842577,17.9714948632069
2000,23.20798142178253,16.88565127095512
2001,22.86949249907567,19.98175577819016
2002,25.67337115999064,19.282823204742378
2003,22.180972819890098,20.344135109560465
2004,28.66215164981327,22.408196259046484
2005,27.21573386224115,22.984896326960886
2006,24.093460484768798,20.962070165317016
2007,28.28522407927998,16.828743371788118
2008,24.46479341195881,20.7248043203014
2009,27.021767752297812,19.714685039709142
2010,27.46890587841344,16.674120801589613
2011,26.072986293594184,19.373126656866408
2012,26.57778429546399,20.42867267078377
2013,24.687466322433572,20.14661822742392
2014,25.903959725844388,21.189519209136805
2015,23.38733450524161,17.274633389295886
2016,25.88596012688529,24.7176104951742
2017,26.77607337689172,19.897352847006992
2018,25.732319805787604,23.132634483756753
2019,22.56188228717289,18.159407438739912
2020,27.362121595542558,22.626400675026904
2021,23.13096395636815,18.480435649390913
2022,24.766300639437844,16.008453671950345
2023,27.880044332508675,20.018872004136316
2024,28.86671604222812,18.470276495969713
2025,22.497171332700045,18.12326653292909
2026,23.70953192337282,22.498402622043276
2027,24.50934247396725,22.691851553885492
2028,26.298404148410548,17.311347235115107
2029,26.834546735561183,23.161995116936165
2030,22.883886203063806,23.380199872010447
2031,24.66190993752661,20.708943560701574
2032,26.567017787120534,17.761755279011776
2033,28.65048754692986,16.87290488385838
2034,22.242768341554655,19.04175564082281
2035,22.744268967044867,24.189641209827126
2036,25.712588007082864,16.525956317748513
2037,28.74477375487059,24.769699579440136
2038,23.598267350453572,21.02899165853006
2039,24.18409224718501,22.66438281170831
2040,26.821854748120195,23.23644283387729
2041,23.17854994484029,20.109610249321577
2042,27.57976668809808,17.515794704190935
2043,26.189279258283,23.093548454003997
2044,25.762825894191,23.723140554620144
2045,23.956052825592213,21.56839315624802
2046,27.13695964686176,17.169376763905888
2047,22.587293664018404,16.503067008142573
2048,22.139047867749277,17.551704452601847
2049,24.28240015475979,22.730330385387482
2050,22.381618226925223,16.778452966910187
2051,22.297602016714563,24.153704426781445
2052,24.91898471232214,23.01354680493486
2053,28.589752413058633,21.47213249823251
2054,28.55198878888703,16.633347162823583
2055,27.737877032073126,19.699739429865843
2056,28.783618309712864,18.63557195105384
2057,22.28514630812149,22.624096655751615
2058,28.769776687583523,17.68026583138688
2059,28.322016201884814,19.05973876672197
2060,22.88153602614809,16.43813729170437
2061,24.268951961709337,22.46462233379785
2062,25.444042694316344,17.47084297463771
2063,24.31838347487855,23.743868892557884
2064,23.669665961587295,20.12372229777943
2065,23.161687208671523,24.494544080971906
2066,22.05171512091756,24.845477263297653
2067,28.767495076881723,16.158560676067825
2068,24.58244827669035,24.65351019111913
2069,27.188274671693847,23.0957906038703
2070,26.006368673729913,22.496028186730804
2071,22.572188723134683,21.319588381686465
